,Return,Volatility,VYM,VTI,VOO
1899,0.1174839771558135,0.20490123029914623,0.44758513166254243,0.134874569448633,0.4175402988888246
1894,0.11732425926956801,0.2049034461405639,0.4465052931269578,0.16865900334699727,0.38483570352604496
811,0.11630312527753724,0.20490350933086174,0.4456389096692538,0.34043108269869005,0.21393000763205627
996,0.11739332141979042,0.2049057058551765,0.4465379707728909,0.15723142797363715,0.3962306012534719
85,0.1160482834551622,0.20490631873201878,0.44595986116425335,0.3793650223453432,0.17467511649040346
893,0.11638079884500276,0.20490807943144881,0.4450836456627546,0.3319151052147519,0.2230012491224935
374,0.11648516514842153,0.20490856996772733,0.44490037432040647,0.3163500072671448,0.23874961841244874
10,0.1162520452901352,0.20491077141436484,0.4450663927398737,0.35289982641914447,0.20203378084098178
208,0.11754921758415303,0.20491115633899967,0.4466865261558754,0.13088775865072047,0.42242571519340405
615,0.11621293792235318,0.2049116343548285,0.4450722812799523,0.3591921678774189,0.19573555084262886
453,0.11585262941470235,0.20491263705415805,0.4460199310555524,0.41062137273353005,0.14335869621091749
1253,0.11782569610880914,0.20491412757476957,0.44839413222519536,0.07358946892246528,0.47801639885233926
1189,0.11690764473686778,0.2049150167177722,0.44418979217506266,0.2531124404911933,0.302697767333744
205,0.11566357930884869,0.20491794154170687,0.4462908556497767,0.43926336386147463,0.11444578048874864
252,0.11629776173534655,0.20492305665610835,0.4438490252667895,0.354410869004376,0.20174010572883438
931,0.11684748511009506,0.20492921014239107,0.4426929704063891,0.2738226262995967,0.2834844032940142
1387,0.11690899443968447,0.20493302745242084,0.44232228654346856,0.26657324169111607,0.2911044717654154
1544,0.11807768824052549,0.20493469380840693,0.447962730342199,0.03592623282965288,0.5161110368281481
1584,0.11788444841937956,0.20493617376655562,0.445745358909062,0.08347370445662922,0.4707809366343088
1458,0.11537997534807037,0.20493842867832246,0.4459488720359208,0.4877128213158413,0.06633830664823794
1832,0.11708653861070148,0.20494009879932298,0.44173081266390307,0.24214325553103747,0.3161259318050594
1958,0.1166443169874804,0.2049439697566561,0.4413408657954087,0.3166404345519524,0.24201869965263884
552,0.11722818334969429,0.2049496332606899,0.44092476122724134,0.22510083002235035,0.33397440875040824
1011,0.11676122218167934,0.20495146660780464,0.4405142809999712,0.303756273371002,0.2557294456290267
1753,0.11612651934344813,0.20495368491637184,0.44160236158380484,0.39860927669953106,0.15978836171666397
862,0.11595319426869237,0.20495407101598245,0.4421677541106257,0.42254680607682704,0.13528543981254737
667,0.11688273149610147,0.20495927224633573,0.43968830133332776,0.290121802574189,0.27018989609248323
1783,0.11748739895489779,0.20496206306382292,0.44019156544831145,0.188478012785523,0.37133042176616565
1664,0.11618384744040339,0.20496615630548412,0.4403538789344347,0.39846712582958643,0.16117899523597898
1976,0.11605657483650401,0.2049663196958467,0.44076906617566214,0.41604431099374345,0.14318662283059438
467,0.11821274563391787,0.20497089385832168,0.4438893229835149,0.043884313098738345,0.5122263639177467
910,0.11796486642573725,0.20497143885363675,0.4415130379238005,0.10144751946775855,0.457039442608441
593,0.1170144031471728,0.2049757463302996,0.43803597025657603,0.2808940260495227,0.28107000369390134
275,0.11765706075002243,0.20497582847970647,0.4392077298345176,0.16819903281364687,0.39259323735183554
1145,0.11758961132780633,0.20497590895942297,0.43894055695016065,0.1810830176423584,0.3799764254074809
553,0.11743207315126117,0.20498264467696445,0.4377362358945521,0.215426166968045,0.34683759713740303
86,0.11828687891554754,0.20498294499789038,0.4428819303010271,0.03925370629621357,0.5178643634027593
1622,0.11664132724267354,0.20498516125033905,0.43751898081980956,0.3451200400379212,0.21736097914226932
469,0.11612005170875728,0.2049858796179635,0.43891088046629956,0.41937211317544365,0.1417170063582568
1118,0.11589738099733075,0.20498642745285223,0.4397452979735354,0.4493331336707328,0.11092156835573172
1383,0.11545663910822579,0.20499364986852617,0.4413191977743241,0.5092054399017076,0.049475362323968264
15,0.11545391199285629,0.2049968681363297,0.44109184051129463,0.5113126274305496,0.047595532058155775
1117,0.11715053085694149,0.2049983623884445,0.4357944878525217,0.27525988499737,0.28894562715010835
1446,0.11826708009388251,0.20500186125285566,0.4398497799788996,0.06467162054579036,0.4954785994753099
1680,0.11636809476452449,0.2050046055878857,0.43650229214682423,0.39683150201812567,0.1666662058350501
846,0.11593833184221869,0.20500740774545198,0.4378942711365742,0.45625776049761274,0.10584796836581303
688,0.11823521212831402,0.20500842566078167,0.4386253712161414,0.07880307644953233,0.48257155233432625
1724,0.11709167703182906,0.20500924946882373,0.4347370145577507,0.2925403060332195,0.2727226794090298
14,0.11776929319481146,0.20501075013318446,0.43555654434059426,0.17676203225813691,0.38768142340126877
1236,0.1167280332440255,0.20501446981440108,0.4347107189258103,0.3516439713870704,0.21364530968711937
1563,0.11565979138680012,0.20501637283740234,0.4385290963202441,0.4967318070786522,0.06473909660110365
1115,0.11637745135689831,0.20501826098588058,0.43532092192971894,0.40396923694953946,0.16070984112074171
658,0.11674603659536267,0.20502190557030014,0.43401069026937605,0.3538550923443021,0.21213421738632177
560,0.11798743147079643,0.20502200944285331,0.435173864738153,0.1442263011175965,0.4205998341442505
1623,0.116722327713758,0.2050235843484813,0.4339127481751955,0.3584134051292902,0.20767384669551434
1180,0.11568677926715812,0.2050239890652196,0.43781233983239404,0.4976099468026293,0.06457771336497665
1391,0.11749624568809157,0.20502955907903123,0.43285347017276554,0.24079628156424052,0.3263502482629939
1077,0.11603655034009047,0.20502969837209142,0.4357004533437766,0.45641584794822687,0.10788369870799663
82,0.1182251344366542,0.20503190492307427,0.4353690088492783,0.10428849789366505,0.46034249325705673
755,0.11633029413758046,0.20503207823529207,0.4343360580128394,0.4188229207090969,0.14684102127806364
419,0.11850434136786274,0.20504000814088752,0.4366826718155691,0.04943382902928173,0.5138834991551492
856,0.11781952264562996,0.20504775039484432,0.4315428645040569,0.19802491233798114,0.370432223157962
1557,0.1159556824634761,0.20505442248634465,0.4341511255814812,0.4808654190735444,0.08498345534497445
280,0.11647826102673615,0.20505988553288523,0.43152739605113,0.41542539127402217,0.15304721267484794
1068,0.11555638488961188,0.2050639016942868,0.43557145057857144,0.5351485935670466,0.029279955854382034
1366,0.11724319836911457,0.20506663887883061,0.42918818751127313,0.3086386242700691,0.26217318821865776
651,0.11578102298630912,0.20506800657493118,0.43401793183049375,0.5101362603410577,0.055845807828448536
880,0.11839379438905362,0.20506849945568448,0.4317903033469059,0.1031792086600118,0.46503048799308233
1775,0.11722266151359577,0.2050688748942271,0.42900017606730084,0.3133428191132393,0.2576570048194599
948,0.11654982891500605,0.20506920511386248,0.4305142536701487,0.41125250000398517,0.15823324632586622
1254,0.11738352440615982,0.20507064814012246,0.428721933649903,0.28932081814577726,0.2819572482043197
1024,0.11883729686412348,0.205071211010988,0.43592515086815875,0.0010431775889537746,0.5630316715428874
1071,0.11762077526948758,0.20507147983060064,0.4286946534052968,0.25108551215209585,0.3202198344426074
1344,0.11727557910683349,0.20507272053763845,0.42859254091083837,0.30775598144087196,0.2636514776482895
1777,0.11703323701731921,0.20507390530852126,0.4288204270696532,0.3453466408058312,0.22583293212451566
687,0.11594853805367603,0.205074131128401,0.432689522872055,0.49272905025873337,0.07458142686921164
1705,0.11821814243491137,0.20507687388322382,0.42970819648412545,0.14688659792133069,0.42340520559454387
1888,0.11605367936832364,0.20508356759257543,0.431454810748601,0.4847401897153491,0.08380499953604982
1374,0.1172306813655018,0.20508755470499765,0.42727729719876084,0.3246636530167783,0.24805904978446083
1829,0.11734030216935792,0.20509086253199263,0.42684910069125814,0.3100413888996003,0.26310951040914154
1388,0.11708070785172847,0.205091457654871,0.42717782070258514,0.3496883383779748,0.22313384091943997
40,0.11854045060399293,0.20509194711664458,0.4298003277548049,0.09399714355081837,0.47620252869437674
742,0.11878027861387422,0.20509306159603996,0.4318317807314288,0.040264138839080234,0.5279040804294911
124,0.11786358756974688,0.20510202884785367,0.42585784466565896,0.23252900359910061,0.3416131517352405
1750,0.11798038473035269,0.20510210410531476,0.42605899201828507,0.21213421869579066,0.3618067892859243
1113,0.11574284905252116,0.2051054069406872,0.43149925743747247,0.5347697760955119,0.03373096646701573
919,0.11656753979853393,0.20510622820263566,0.42745087220340544,0.43082253172625606,0.1417265960703384
966,0.11795352702248396,0.20510905360466783,0.4252751131946208,0.22222712602355452,0.3524977607818248
1652,0.117842808870142,0.20510944917812995,0.42507401503811065,0.24163673858001522,0.33328924638187424
672,0.11733229686589317,0.20511666550422605,0.42450716001383293,0.32849295147614854,0.2469998885100185
822,0.11805056859631112,0.2051281026037582,0.42346697537338307,0.2197507765529619,0.3567822480736551
569,0.11810126313055305,0.2051299319182164,0.42337627662455,0.21220252376123475,0.36442119961421526
1409,0.11662992227676466,0.20513064843784895,0.4252710453224876,0.4366836456562298,0.1380453090212826
1865,0.11801589816662025,0.20513318372436695,0.4228839717749522,0.22963795250699118,0.34747807571805667
1521,0.11650348361542905,0.20513349564373798,0.4255676544620285,0.45499431353169534,0.11943803200627623
200,0.11668641659373094,0.20513367415490452,0.4248133410634206,0.43088412686155236,0.14430253207502708
1326,0.11741209597453643,0.20513691904076184,0.42257828697986083,0.3296943011912958,0.24772741182884342
104,0.11829538529679502,0.20513819458223273,0.4230018984618894,0.1834966444190715,0.3935014571190391
1763,0.11842257735259583,0.20514207708219667,0.42302767287245346,0.16270246951928477,0.4142698576082617
1229,0.11805416160323144,0.20514232628755535,0.42200610946533995,0.22986952682953576,0.3481243637051243
543,0.11812141262373109,0.2051440496043561,0.4219410493151193,0.21945128639825762,0.3586076642866232
1050,0.11893503262139384,0.2051459213704902,0.4258614979428948,0.05892591591796125,0.5152125861391439
1351,0.11802795080440907,0.20514803960916037,0.42139152527835366,0.23861755240703855,0.3399909223146078
1574,0.1160799740896923,0.20515792105609962,0.425823567648805,0.5217291768407653,0.05244725551042978
94,0.11711376312947877,0.20515911234719544,0.4213238462840034,0.3872136054848919,0.19146254823110473
284,0.1186730123989083,0.20516170763403857,0.4219248840971674,0.1302093852592059,0.4478657306436267
1311,0.1175427593327011,0.2051648936308233,0.41989826782116685,0.3281576728206346,0.2519440593581985
1397,0.11853196796511033,0.20516893780821052,0.42042649431084517,0.1640345637937204,0.41553894189543444
1242,0.11815331302927168,0.20517422023269333,0.41891313932613217,0.23646275789383667,0.3446241027800312
1697,0.11798513450281455,0.20517829633767196,0.41838881735959715,0.2675486810483837,0.31406250159201915
1292,0.1179823481313441,0.20517888393220665,0.41833182639909017,0.2684175371108037,0.3132506364901061
460,0.11773183755035918,0.20517995169303868,0.41832334637731844,0.30906288846427377,0.27261376515840785
1440,0.1183310172002567,0.20518000292868394,0.41862275375421204,0.20980138324255068,0.37157586300323736
749,0.11885756836745327,0.20518268277221116,0.4204683095869888,0.11098032482881065,0.46855136558420046
1852,0.11737772842479992,0.20518707012452236,0.41829533419321485,0.36663449242157586,0.21507017338520923
1204,0.11592368946293434,0.20518745358424356,0.42463492957276455,0.5557543708598208,0.019610699567414548
1317,0.11697677490146048,0.2051913975825575,0.4191612253328801,0.4252471553859935,0.15559161928112636
1258,0.11937345969296857,0.2051943028901373,0.42370305731756236,0.0037103693187352823,0.5725865733637024
1572,0.11761006145350662,0.2051987460729033,0.41681805376429887,0.3398171194475021,0.24336482678819904
360,0.1190460642739789,0.20520144748858576,0.419417507903796,0.08814070526392676,0.49244178683227724
1022,0.1193961637218953,0.20520591689335982,0.42222427555937436,0.010864327653210923,0.5669113967874146
789,0.1176808889468975,0.2052112982006473,0.4156071992571285,0.33721241258950213,0.2471803881533694
1054,0.11927247901104769,0.20521243131259087,0.4199109556098197,0.0478465484117889,0.5322424959783914
1122,0.11916988829468182,0.20521484404352905,0.4186595280832447,0.07363314919470379,0.5077073227220515
572,0.1175556888801019,0.2052170445237105,0.4153568105612229,0.35932917801355535,0.22531401142522176
1222,0.11894155680823568,0.2052174962585432,0.4167606177862782,0.12453281968772494,0.45870656252599684
1281,0.117116333252502,0.20521840952039364,0.41652608042840417,0.42194081630137364,0.16153310327022208
914,0.11752942301612737,0.20521911288965944,0.4152418535207793,0.3644263615350169,0.22033178494420377
1610,0.11869427705375103,0.20522074632931545,0.41528973414249937,0.17536685903526306,0.4093434068222376
304,0.11912045884614074,0.20522177066814265,0.4173852310827739,0.09097503260588802,0.4916397363113381
524,0.11710401307555343,0.2052232691464088,0.4161890498274358,0.4264054556203526,0.15740549455221156
1704,0.11948054450330656,0.20523648035060088,0.4187179951810101,0.022877926313712608,0.5584040785052774
1196,0.1174387530533794,0.2052408699800072,0.4136830221234729,0.39053350501685097,0.19578347285967598
126,0.11939457674497246,0.20524183636181142,0.4170611696935713,0.048941108406977546,0.533997721899451
461,0.11776343887524393,0.2052435227506353,0.41268428414468683,0.3452494698320709,0.24206624602324225
276,0.11831437274159078,0.20524353100491574,0.4122696232213953,0.25903442346679273,0.3286959533118119
1962,0.1189869785443482,0.2052490397401712,0.413324478009162,0.1423440856949966,0.4443314362958415
482,0.11732159246735922,0.2052537275744227,0.4130249072787373,0.4143344468727289,0.17264064584853386
166,0.11826238775998829,0.2052588039173,0.4108225332937605,0.27805601462443713,0.3111214520818024
1987,0.11752352348759112,0.20527219373153138,0.4109061798308023,0.39714085407493055,0.1919529660942672
1432,0.1175160946021403,0.20527238315589078,0.410913702521464,0.3982892453565931,0.1907970521219429
1986,0.11954897395206275,0.20527858291545156,0.41355653639591,0.04959983559482934,0.5368436280092607
863,0.11863245610456126,0.20527858341472277,0.40916246238140985,0.230264171977561,0.36057336564102915
961,0.11937911927817706,0.20528431326759547,0.4114285595187251,0.0927040506869058,0.4958673897943692
1132,0.1187071887694431,0.20528517155026463,0.4086220264265126,0.22211601153436816,0.3692619620391193
156,0.11787124779219696,0.20528758920544232,0.40874562910350115,0.3566348008996046,0.23461956999689423
876,0.11624871335723841,0.20528760795756346,0.415796176125686,0.5678435844585074,0.016360239415806603
507,0.11683684933673165,0.2052893837972356,0.4123915858496991,0.4975029142312864,0.09010549991901448
1842,0.11971480386264567,0.20529140068733034,0.4134915540612786,0.023211039881941283,0.5632974060567801
728,0.11830144234942415,0.2052942911058992,0.4075700894407456,0.29555320124718526,0.2968767093120691
1736,0.1179764783682408,0.2052978167786749,0.4076751166299904,0.34742871940084435,0.2448961639691653
1309,0.1181585825345537,0.20529918792683635,0.40726907508440363,0.3209017149420865,0.27182920997350973
1823,0.1194341977557261,0.20530018784207313,0.40986142461005853,0.09526046673512482,0.4948781086548167
1103,0.1190137576944277,0.20530191106470663,0.40762836694220744,0.1797297514258673,0.41264188163192533
1047,0.11869674812498951,0.20530238916828147,0.4069141098481492,0.23631788566240428,0.3567680044894467
1053,0.11901776226359376,0.20530370031853,0.40745185284283914,0.180373966504205,0.41217418065295586
1085,0.11889048319939084,0.20530606116525726,0.4068718602276949,0.20524187850248285,0.38788626126982223
1207,0.11760977122462042,0.20530762495331548,0.40782337661240464,0.4057500370343374,0.1864265863532581
266,0.11827155796125975,0.20531895191189867,0.4054139469125845,0.31618825189742217,0.2783978011899933
1824,0.11779158761900435,0.20531930967260356,0.40634710902242066,0.3871090448858413,0.206543846091738
1695,0.11922762443666592,0.20532210733056933,0.4062239942675472,0.15536990687173052,0.4384060988607223
458,0.1175729961398065,0.20532346327142262,0.4067108310701198,0.4198570597458933,0.17343210918398688
46,0.11732714600858314,0.20532602309903122,0.4074603318289267,0.4541952086137726,0.13834445955730051
675,0.11734289021596879,0.20533240010642853,0.40691930988612846,0.45560759336254664,0.13747309675132496
999,0.11993605450852814,0.20533451828708488,0.4098764440850516,0.013848611215800506,0.5762749446991479
1051,0.11838922604152724,0.20533623612789612,0.4037818237921502,0.3090810599445459,0.2871371162633039
437,0.11825153871486678,0.20533784315290218,0.40381311659375957,0.33115747392884826,0.2650294094773922
699,0.11648079635776089,0.2053391615698025,0.41090913389667766,0.5660431799678262,0.023047686135496147
398,0.11809313364153848,0.2053429044937781,0.4036794881063732,0.35779825239658286,0.23852225949704386
48,0.11825235127754447,0.20534643087639187,0.40308313552983094,0.3363729394315615,0.2605439250386077
1208,0.11896500164339392,0.20534773920472393,0.4028550673268233,0.22259269431213685,0.37455223836103996
1230,0.11670079169168,0.20535047295323353,0.40884466692463717,0.5455256734496042,0.0456296596257586
1998,0.11869247248278615,0.20535131572903376,0.4022972039822323,0.2708293274800672,0.32687346853770055
840,0.11950059809278607,0.20535276477880157,0.40406922136776774,0.12693129175136228,0.46899948688086995
1932,0.11805112584690364,0.2053543440311595,0.4028403635471685,0.37075017963544,0.22640945681739139
1662,0.11811750748716754,0.20536244869632045,0.4020234657043206,0.36597998249542335,0.2319965518002559
1475,0.11834362849857673,0.20536698201566206,0.4012004651321004,0.3353763773156501,0.26342315755224943
362,0.11820167810200871,0.2053677413311541,0.4014030852606141,0.3568884469242695,0.2417084678151164
405,0.11751230934627882,0.20536949759152254,0.4034595458489409,0.4535040709531376,0.14303638319792145
234,0.11932880928540968,0.20536959536954288,0.4015116755892268,0.1734954274306857,0.4249928969800875
132,0.11757551422719419,0.20537500625557753,0.4027925318162426,0.44815061836427467,0.14905684981948275
129,0.11788721850834535,0.20537632289185945,0.40156132099219816,0.40667248052514177,0.19176619848266005
344,0.11880223691869071,0.20538327769199766,0.3993894319653627,0.27434665488992177,0.32626391314471553
1139,0.11943318371640044,0.20538563996257453,0.4001784951674925,0.16635208271331675,0.4334694221191909
995,0.1186858699934799,0.20538691328035283,0.3991013007415317,0.29530889655470016,0.3055898027037682
1502,0.11765284859148342,0.20539093616852735,0.40129789935845295,0.44657045489387615,0.15213164574767074
494,0.11725286635053662,0.20539585217290451,0.4027405283301038,0.5008011705388761,0.09645830113102
1813,0.11781537401806687,0.20539907102642516,0.4000667514723337,0.4292591408364928,0.17067410769117344
1414,0.11928055617047333,0.20539932652436266,0.3983493429681103,0.20447658013300807,0.39717407689888146
1819,0.11927510038744889,0.20540012505510177,0.39825865775599084,0.20602469640091697,0.39571664584309224
323,0.11895408832587014,0.20540041958658034,0.39785135938698635,0.26101277379217686,0.3411358668208368
1143,0.11880803250783552,0.2054018048639135,0.39772616953108825,0.2855911343379145,0.3166826961309973
392,0.11707412453505145,0.2054032761281512,0.4031515826645847,0.5267467485510686,0.07010166878434666
1720,0.11761125381058866,0.20540608289211074,0.4003530854508953,0.4602296462289971,0.13941726832010756
203,0.11849674687859607,0.20540649959706372,0.3976374491464592,0.336669929623487,0.26569262123005377
689,0.11707253274442662,0.20540775650837942,0.402852889631153,0.5291925447532148,0.0679545656156322
685,0.11699546550709469,0.20540825131522233,0.40324424142965354,0.5388109504088291,0.05794480816151743
1412,0.11852589879840379,0.20541643282806796,0.39676167833031384,0.3383622684603666,0.2648760532093195
346,0.1183080616165437,0.20542198895644337,0.3967663356573817,0.3736182302605224,0.22961543408209592
1869,0.12036218021343133,0.20542772522974695,0.4016598192962707,0.005002036361166117,0.5933381443425632
1358,0.11943144210363366,0.20542817267978042,0.39581675325278787,0.19858393367482635,0.4055993130723857
1810,0.12040455023679449,0.20543674688032287,0.4008912370805654,0.0037678597376994997,0.5953409031817352
1754,0.11834645575773658,0.20544303525071422,0.3949987630593854,0.38034574712748476,0.22465548981312972
1163,0.1193964132735006,0.20544795971178653,0.3938134935590994,0.21893252973795752,0.38725397670294304
705,0.11815297814011465,0.20544816256896747,0.3951727134734367,0.41041533905446964,0.19441194747209367
11,0.11841200227844802,0.20545150568468848,0.3941602156282266,0.3758694240614536,0.22997036031031967
1670,0.11933491284987412,0.20545535915223637,0.3930268583685001,0.2346578194454365,0.37231532218606334
1598,0.11810081275260563,0.20545554081780595,0.3947895198035296,0.4216731292950089,0.1835373509014615
83,0.1196306793432047,0.20546198362716522,0.3929340419146272,0.18742291158131233,0.4196430465040605
551,0.11879346920064147,0.20546497102707728,0.39230536586453457,0.32765774082469656,0.28003689331076886
479,0.11890507587155312,0.20546670034524236,0.3920222614364975,0.31165096440909046,0.29632677415441216
1690,0.11958607337112864,0.20546686528974356,0.39233945294354033,0.19900452878501246,0.4086560182714473
1194,0.1197113371920379,0.20547204337184136,0.3921453365864346,0.18013342912759017,0.42772123428597525
1261,0.11895573923112934,0.2054746475214652,0.39129629666513915,0.30876107780756606,0.29994262552729484
1109,0.1170263225400988,0.20547680243546865,0.39849636878275063,0.5685901558162643,0.03291347540098509
1701,0.11869692309259837,0.205477542420981,0.39143561927043846,0.34966929433101257,0.2588950863985491
1760,0.11997776492888768,0.20548111517859882,0.392185629494636,0.13667643640572286,0.4711379340996412
1577,0.11980249132840631,0.20548358347014556,0.3912505715452764,0.17192041235366687,0.43682901610105673
655,0.1195084251551814,0.20548403144174474,0.39054181843841085,0.22475135203199736,0.3847068295295918
1332,0.11930838336456681,0.20548913153673554,0.38990544605298527,0.26181995821558446,0.34827459573143027
1269,0.1194551779414057,0.20549333892321534,0.3896100173790408,0.24020294278280555,0.37018703983815365
1917,0.11987143065226759,0.20549401388241498,0.39040888484991093,0.16691744319059437,0.4426736719594947
1240,0.11970694437000672,0.2054953030584133,0.3898189658945719,0.19788571224283677,0.4122953218625913
548,0.11909560778899324,0.20549615456068143,0.3893416303232444,0.30041998744103743,0.3102383822357181
1474,0.11889208293117905,0.20549798798998714,0.38942400918555947,0.33278801367630756,0.27778797713813297
701,0.11972082871099086,0.2055003727922542,0.3893540793934092,0.19904170804113003,0.4116042125654607
1314,0.119565925296816,0.2055071308359623,0.38844610736390467,0.23078726739698985,0.3807666252391056
1160,0.11835191480354891,0.20550726439633862,0.39004243553421175,0.41576640872821974,0.19419115573756845
1170,0.11894870608628041,0.20551338156032695,0.38807117456913875,0.33352444173305484,0.2784043836978064
1898,0.11892542057180283,0.20552786627727024,0.386933425668581,0.34563074027602947,0.2674358340553897
1593,0.11884581128601772,0.20553005509486708,0.3869174662985751,0.3586445123872074,0.2544380213142175
1384,0.11994022260181346,0.20553067174411793,0.38691653674263315,0.18135441133034008,0.4317290519270269
602,0.1196110896104344,0.20553320363222718,0.38608297952644766,0.24078043707613905,0.37313658339741324
1495,0.11931168050057532,0.20553630115695656,0.3857638087536643,0.2916232577823686,0.3226129334639671
1671,0.11956264971730624,0.20553733719079784,0.3856726043631279,0.2516337935823478,0.3626936020545243
105,0.11954543094559825,0.2055391465106368,0.3855012685368713,0.25567830324961066,0.35882042821351806
850,0.11902085988510207,0.20553979060861444,0.38580031545198223,0.3384693914132176,0.2757302931348002
1354,0.12067692107147784,0.20554026784713245,0.3899639934901013,0.03968514324258989,0.5703508632673088
698,0.11963877170433959,0.2055432334877931,0.3851903844703313,0.24283412811875474,0.371975487410914
1896,0.12034559744717256,0.2055447647949414,0.3870754372068736,0.11451889906104766,0.49840566373207884
1658,0.12084973377743724,0.20554555885553344,0.39103052920190434,0.0038767643284343106,0.6050927064696614
404,0.11898376191017584,0.20554671703595884,0.3853086497598724,0.3480807857013813,0.26661056453874626
78,0.11837291480467507,0.2055506053113103,0.3867609755371193,0.4364010191188333,0.1768380053440475
1263,0.11967552057791524,0.2055522536345278,0.3843991925808605,0.24267620503870257,0.3729246023804369
1175,0.11972517034748988,0.2055546946148568,0.3842215310332797,0.23593420773172724,0.379844261234993
1341,0.11833234497159281,0.20555583532463476,0.3865357498952076,0.4446231915490028,0.16884105855578949
1334,0.11845341932201035,0.20555621420473474,0.38605575325239133,0.42852486441651877,0.18541938233108995
1780,0.11978762843681905,0.2055577677431462,0.3840093151093816,0.22737034636031203,0.3886203385303063
227,0.11970969283594941,0.2055592438819542,0.38379174002395305,0.24158981067771765,0.3746184492983293
1876,0.11966325505125258,0.20555991838103807,0.3836972578268756,0.24980490934643196,0.3664978328266924
757,0.11936848399438907,0.20556320996240432,0.38343701607019426,0.29946470149732574,0.31709828243248
1512,0.11864005687953647,0.2055658066947239,0.3847128029745846,0.40812628613090424,0.2071609108945112
220,0.11966257687411766,0.20556760141912242,0.38300863445644007,0.25495893320223817,0.3620324323413218
1036,0.11933466472376746,0.2055765953657009,0.3823473592887724,0.31292521626745673,0.3047274244437709
285,0.11969369674661007,0.2055781472873887,0.3820831069242302,0.25669692694532154,0.36121996613044827
1503,0.11959111249773718,0.205579415435528,0.381956005008508,0.2742468086605798,0.34379718633091205
1748,0.1187607188050438,0.20557971301710404,0.3832954966793476,0.3989605544087005,0.217743948911952
1136,0.12007292583564214,0.20558204553289705,0.38222017574297495,0.19425699813202765,0.4235228261249974
1897,0.12025743202291832,0.20558460200288523,0.3824935021823443,0.1623644991160865,0.4551419987015692
605,0.12056902832487278,0.20558564868630586,0.3838074488535319,0.10226060667104167,0.5139319444754264
408,0.11874382564741791,0.2055857934504496,0.382890197856584,0.4046660899993127,0.21244371214410324
816,0.11780636367130498,0.20559335767322712,0.3863843494878677,0.5309422626093148,0.08267338790281764
1027,0.12023071950910998,0.2055946507735348,0.38140332202011035,0.17467753825514554,0.443919139724744
1044,0.1205639520690871,0.205597629812875,0.38246141741143264,0.11294263448639554,0.5045959481021718
648,0.11954285048886354,0.20559783553257155,0.38039460268871284,0.29350260736225636,0.3261027899490308
79,0.12067439776843991,0.2056012088865669,0.38270371606592574,0.09327536673821603,0.5240209171958582
21,0.11835706358220055,0.20560257590084893,0.38310305013716933,0.46576320886257633,0.15113374100025434
1578,0.12078194744472448,0.20560374454291516,0.38313335116408265,0.07270502359822818,0.5441616252376892
823,0.12028389064024984,0.20561310490735574,0.3797389529998395,0.17825518706566904,0.44200585993449143
1516,0.1197543276486097,0.20561406378587965,0.3789439847232545,0.26986862633161257,0.3511873889451329
1999,0.11929740594264146,0.2056150285769994,0.37927655380893344,0.34145482883103556,0.279268617360031
997,0.11739074549113739,0.20561643928765147,0.387308663846743,0.5915026811244812,0.02118865502877577
767,0.1191830020948102,0.20561671246776658,0.3793672678667767,0.35932401083088444,0.26130872130233884
929,0.11754419284789397,0.20561931596922883,0.38618678827431724,0.5748616149070259,0.03895159681865689
627,0.12102693474975082,0.205621703088965,0.3829681608133898,0.0342265877909173,0.582805251395693
1146,0.1203692024980938,0.20563052339784216,0.3782749508929346,0.17515828609767742,0.4465667630093879
1451,0.11943407518104113,0.20563189066914447,0.3777040789186061,0.3308324871749921,0.2914634339064017
225,0.11957868393333408,0.2056365674198078,0.377138807476392,0.31154617483670943,0.3113150176868985
1977,0.11959977173692675,0.20563739825898372,0.37704904219998653,0.30878743633182054,0.3141635214681929
1767,0.12006326099191993,0.20564045071010395,0.376762493985059,0.23580017491256586,0.3874373311023751
1499,0.12051963974925808,0.20564216748616032,0.3776061503417363,0.15568609427075467,0.46670775538750897
820,0.12006940199716105,0.2056425328177667,0.37658096645441597,0.2361350062246075,0.38728402732097644
653,0.12044379616783757,0.20564412450493993,0.37716052224823593,0.17123713257425915,0.451602345177505
1929,0.12053235769169567,0.20564598474833237,0.37726767942187406,0.15610505647650724,0.46662726410161876
1991,0.1199493372506277,0.2056471706879464,0.3760951053072689,0.2591446719018347,0.36476022279089637
1954,0.11976210400417193,0.20564734294596054,0.37610049493975045,0.28943736836790784,0.3344621366923416
186,0.11802648939137315,0.2056483038763711,0.38157980162601424,0.530474692200527,0.08794550617345877
645,0.11786765927094903,0.20565515538331003,0.3820041817929535,0.5530969226278122,0.06489889557923435
322,0.11944317274981765,0.2056579014350809,0.3756190557299533,0.34463143140993513,0.2797495128601115
1525,0.11966676450176449,0.20565855424991347,0.3752446292317201,0.31115177193063515,0.31360359883764477
642,0.11795097589947881,0.20565860203874284,0.3813155219256573,0.5446438805567784,0.07404059751756423
1198,0.11944406602966437,0.20565904373801588,0.3755274654910198,0.3451576155940354,0.2793149189149448
115,0.12019449652402815,0.2056746272425354,0.3738212526122349,0.23608430268975855,0.3900944446980066
294,0.11916914711578304,0.20567635200969178,0.3748551761379222,0.3946195628740446,0.23052526098803322
732,0.11989071611296094,0.20567694737915476,0.3735532314978861,0.2872606126648671,0.33918615583724676
