,Return,Volatility,APD,PFFV,DVN,MFA,MPW,PAA,T,UPS,VHT,ECOM,VIG,VUG,NLY,PYPL,VGT,GOOGL,VZ,VOO
2569,0.07094740220369945,0.2643512830640632,0.0482721888091436,0.03422727603940239,0.03900025004600132,0.020526244564300977,0.001404741828734715,0.027231859128064417,0.04995486650460332,0.08532265429115549,0.13263270758940873,0.04454310291701726,0.0011533652006722372,0.09108309930214932,0.10533018962054945,0.13052289083589533,0.09136467195536553,0.042157892508377544,0.02361244313469432,0.031659555724464085
2178,0.08655185997483067,0.26436301701396714,0.010109580873598858,0.08031726580562337,0.07643199539609893,0.004768254992134389,0.08365426274053099,0.02865352291579465,0.0012181080300162086,0.01401800705045151,0.09886143231384083,0.08434466646754972,0.04920604807751466,0.04578593157399543,0.06198319463788095,0.08481047476033307,0.0437464058049925,0.04764289810472705,0.09709849942749378,0.08734945102742307
2060,0.06280425068976662,0.2643758164077354,0.03285657333768609,0.08422297779868611,0.027613114152327613,0.06549190933432342,0.009591811261598174,0.07752615842892036,0.003870215211417436,0.11308643791757857,0.059864016121154,0.06363910187132077,0.08353353496695269,0.0778027102170122,0.059298319313064604,0.04280115254470613,0.006648016054501294,0.016370454480793228,0.05958881784696174,0.11619467914099545
901,0.050962026798228456,0.2643862901882546,0.03703574325464866,0.035937479352746174,0.024134009757078054,0.07051209540680448,0.03577436365446045,0.03631418185411928,0.08998167443694151,0.0775767170206392,0.06771500254957465,0.09578226676707349,0.09309499138998535,0.009471706557440274,0.011771030391969651,0.07376563069317056,0.03022488787398069,0.041596799246267434,0.08230052069947819,0.08701089909362195
147,0.04953859462604911,0.2643924448281141,0.10320538439186532,0.0072832015788418724,0.033868441748060925,0.029960140580370546,0.07162865341637105,0.013331357127616452,0.11056074061646934,0.003295571062039729,0.010409164427974873,0.08187443176362091,0.01986188525505785,0.05437141931476534,0.02061378472215925,0.10614700033559203,0.05338176600271723,0.08618001554841759,0.10900804520994475,0.08501899689811504
324,0.09643451481662274,0.2644083168869999,0.0820093893218412,0.016618962727662112,0.07803397077816991,0.004990288714112807,0.052999464305748596,0.044009970217082806,0.06417901441302125,0.08573712145521226,0.04610964781100031,0.0288734415452592,0.08173316837923347,0.08242386951380466,0.07156098329584662,0.010626390964226153,0.0687543255061568,0.08103967243368125,0.08037674995901802,0.019923568658922558
889,0.09254269196296198,0.2644453611148668,0.09670941991526384,0.01884707638854425,0.030822220459016295,0.021447319269536306,0.09738758669419212,0.03705409821673934,0.018791131064207486,0.05925879407710164,0.06394795167863576,0.00620692789429272,0.0743268027873167,0.0909671888338152,0.08283646786123183,0.008031601618684447,0.10013269918789351,0.09951915297158373,0.020108400378584846,0.07360516070335991
1144,0.07452090452445295,0.2644458040064809,0.07417097323689516,0.03253044457676395,0.06737717086245944,0.037565477102267784,0.07140524784888333,0.05257952549617423,0.0772884825658013,0.07527436910474022,0.06849445748164758,0.030890144112067672,0.058591837910971015,0.07386865990682279,0.05134672596860305,0.016285204195346594,0.0616150107495892,0.06834627970051728,0.07180052980932783,0.01056945937112137
2444,0.06773060343763214,0.2644529069888718,0.04322190182434482,0.038090536672837655,0.010975112122479806,0.04984880086917984,0.00417803586280335,0.11043549134518874,0.0019397499539260436,0.1210438964724148,0.0007538379641146588,0.07860466972958528,0.11684027213920155,0.0012835118392876595,0.03888966603946349,0.0004239126712549538,0.11086001959210945,0.04210551977364743,0.13501191603742307,0.09549314909073736
2501,0.04245640934562485,0.2644614286551003,0.017527605492082245,0.07050735409986614,0.016655445996971347,0.03548059426446066,0.04316703431631342,0.0979217872929058,0.10238696633846343,0.0024869118528798146,0.062352532039633736,0.05359370296788877,0.09407790671653367,0.0355906920590847,0.016374402495391578,0.07638080477220392,0.08818019251956621,0.05596088524758694,0.024679439877534064,0.10667574165063365
2814,0.10437653208231602,0.2644627395687871,0.054262142021024806,0.09611909831389535,0.10412061327354191,0.03771309815292921,0.06168776636970907,0.0454673932748388,0.011000825343364395,0.06191134943881057,0.10227650744304252,0.04780358282493317,0.0731649545207571,0.07220876357677801,0.038992929192926205,0.0037918681343416557,0.05013854889248639,0.034598389005887985,0.04504030723427584,0.05970186298645718
792,0.07303644631197734,0.264499026750877,0.06672591061639181,0.10506888069685286,0.10859882070644798,0.003697398670389752,0.00398874234004914,0.05484569088769753,0.12579976481921434,0.07213590575433593,0.05523635004449614,0.010346114017216307,0.04903090498459377,0.028949084696293245,0.11746216042809095,0.046198387447080644,0.014748351939519828,0.03711006748733034,0.0007492142378380299,0.09930825022616144
2478,0.06238378275779516,0.26450325557960236,0.07817510199168073,0.03850276700947841,0.01891432934223913,0.009297200654440264,0.057976473319529306,0.07429013254720748,0.04117973445786986,0.07482079731180583,0.06623759732417506,0.06648129355285301,0.035845994027327334,0.059637765809478764,0.07487301037593284,0.07064665376623193,0.0684261032798938,0.07328244915128194,0.0694903863628789,0.021922209715695484
2680,0.0533665886896827,0.26450583728332916,0.09326528528367362,0.07944829515753306,0.031943426433318,0.025429136112885692,0.02976256044056553,0.08796329385500423,0.01679300969929552,0.06799888559395403,0.09849451606368605,0.08940267015935952,0.008421600561761274,0.054983007328226106,0.059945815979387675,0.07671798182626222,0.02702127492305503,0.010283266130253602,0.06890359115926525,0.07322238329251349
181,0.06912459964681349,0.264506124179551,0.06621074340855329,0.04802364226909375,0.061469594568985104,0.006504065028410083,0.12644352006052484,0.02242396204773623,0.018046992983281166,0.006986927847275753,0.04287070677849963,0.006768634344289335,0.0633201135588918,0.10478248010581127,0.04178778136511392,0.10156763045562689,0.11690692821585058,0.024884200937031815,0.09391338560744163,0.04708869041758289
1700,0.03830381751664465,0.26450817381752845,0.07333985573847086,0.12349945949192889,0.0055773032682832,0.08294117008033901,0.1149237481558411,0.0012020833420626938,0.03301239125654056,0.06397899702671961,0.054557541872117456,0.0050015416445138615,0.10516551698206142,0.10581774692388124,0.10186950900984089,0.056790662095269104,0.00156442025109001,0.04446226055154641,0.014294703361809418,0.012001088947684278
1019,0.10313093955819545,0.26457124795700704,0.08712734084710298,0.08860786826206428,0.08469567786444798,0.00712296853181327,0.007940971682553614,0.01909216484035838,0.0908258254906177,0.02752594552063213,0.005289064272643579,0.08438535412641579,0.031999345396031276,0.07156115116601007,0.055754146850242214,0.05164392214895256,0.08551040404278014,0.09161607587654892,0.021089606865416756,0.08821216621536851
368,0.09377892063361752,0.2645953107631616,0.020901421648640194,0.0794893013228577,0.08817574773379654,0.02726664428755438,0.05799658262012965,0.06320061554858313,0.030229758235380395,0.10457254337087536,0.05742703873175375,0.04729160777048548,0.10597236863715627,0.0019153608070074097,0.05393487722245103,0.020916884603410978,0.04864975558362863,0.04018600549394674,0.05381565680320482,0.09805782957913758
1968,0.07037236864157198,0.26460699121329245,0.11518860761367875,0.050291525524373375,0.09349142138494247,0.00874939264149669,0.09964553382628162,0.02773508151056163,0.061311184616294395,0.06201525992401232,0.012823926227664999,0.01676802347514372,0.02364315630460539,0.04349705141111608,0.012707688379149401,0.095085846682269,0.0701305489156309,0.024342092544746882,0.11062749251263783,0.0719461665053945
1716,0.034713878013076425,0.26461340942504324,0.0003678517792244796,0.07556864663273025,0.01737022194475759,0.06518385923154021,0.008010253961572731,0.08865094556039547,0.05056858871677375,0.050908554879416715,0.045290252472258374,0.04877230567367114,0.10890888238164687,0.0032455083677832945,0.0850857016144161,0.07010494682976086,0.015862990865353286,0.10295353339597055,0.09388950074449055,0.06925745494823786
1274,0.05715344154370773,0.26463404543639435,0.036468054480890966,0.006120056216515565,0.003028784845197146,0.055465652916032566,0.039173759514723516,0.031633107418839755,0.05466637889792282,0.005176086009025487,0.09823819303636808,0.10155811721041406,0.10778018291670922,0.10068190689533638,0.10424642525477959,0.005373672517146334,0.08508302763558977,0.05119642745977519,0.10130241245458999,0.012807754320143649
197,0.07764834569840019,0.26464278844780426,0.1052384736897049,0.0582076987974739,0.08346594960658761,0.06024504079946636,0.060673603778436856,0.0399023084803405,0.05735397045390102,0.008858881321719725,0.03616540048128739,0.0203361932489757,0.08337282965488653,0.009086969427652452,0.00844392670613269,0.004138545744079039,0.09568443551210444,0.11775696877101305,0.11709335057906303,0.033975452947174786
2247,0.06929519707937676,0.2646645310735852,0.01653731997634129,0.09215179587290823,0.07711884197480341,0.026729658342162295,0.06003117710721546,0.047535770806335476,0.014590901456982058,0.013110503716230012,0.08279944523169483,0.003752710498162115,0.08193820503605964,0.12030639779507661,0.08445073057015755,0.09637701165231853,0.10935606708497567,0.01931078570989972,0.04282530856404862,0.01107736860462858
2952,0.11694404957128123,0.2646814768146568,0.0040823316360828685,0.05385509209485538,0.07455845917419363,0.005436735259421643,0.08472697075940491,0.04195577680386046,0.029298835116489542,0.06619273817873751,0.06433545281471434,0.09066434597161713,0.0847725313810169,0.03617582735119309,0.043630979222419215,0.005229127324794415,0.037894986001248625,0.14525942621121687,0.08928110623942671,0.042649278459306654
2177,0.09049093774627588,0.26468263632148464,0.1060896152279651,0.04704348505342429,0.054968745950541,0.012340773832965567,0.04857830183726785,0.04869163860560393,0.062389407343326216,0.09534678061476888,0.06744639637405225,0.09381746620769267,0.09636178847416543,0.027904542985244776,0.03533200014094202,0.02610493510676836,0.06164460164916418,0.021448793081824326,0.03216340341832747,0.06232732409595567
1536,0.0660635945226558,0.2646868879120345,0.023679540154871028,0.07063481742686106,0.05574832842327283,0.06925252603069003,0.05783120558184265,0.02931157265764205,0.03793184708840061,0.03550788487316215,0.07891030471491091,0.05661366222102208,0.0773585054202036,0.08722440147547984,0.01944767062485703,0.07383092360250486,0.0735111414871118,0.049605295391762276,0.08749438790788809,0.016105984917517132
1196,0.0974353913961823,0.26469712308883386,0.09561480836363206,0.0746971225976213,0.08054542531909963,0.03282187855916964,0.023722514243868918,0.0798124526835608,0.008614002210963931,0.08956246263124124,0.09320696194576548,0.050463978005876785,0.024704395988521193,0.03607059528027206,0.007706851747522488,0.02707101367923986,0.05577304234372844,0.08308957132603376,0.07392091624955491,0.06260200682432762
578,0.10666225813644954,0.26471858262475845,0.08851171052705879,0.026100646475653556,0.0571576951599162,0.025010979648811202,0.014714139250390595,0.02207190958524931,0.048700170080619484,0.06998259525651726,0.0672388060317627,0.08615794968020118,0.0825016266832373,0.09119247780450083,0.09046469937292385,0.0074113251536543565,0.01948252413641348,0.0916254532118286,0.013891809230331134,0.09778348271093024
922,0.07186171984995988,0.26473137856063367,0.054123660474689105,0.06371247895367141,0.03616694781944141,0.06731134418259674,0.10316897663976955,0.021055704444663217,0.07169467859064771,0.07286481241183412,0.08980191421457456,0.08274242895031061,0.016031334946112447,0.032684308151799055,0.034410420644548884,0.02173815143978001,0.06462580154544913,0.09294508764081998,0.06060539005422467,0.014316558895067312
741,0.04741846356890533,0.26474997526772925,0.09368896956853838,0.05560178352234946,0.044430423252065435,0.0249482903600156,0.09176466951325708,0.07661235793478718,0.017352078594349202,0.09478922996315454,0.07934684183209595,0.046629332173832826,0.04031381865660427,0.02086246097358775,0.04025689579804457,0.10859615541973121,0.014013163032459851,0.04377461750458195,0.09691583318325982,0.010103078717284915
2026,0.08587262305163476,0.2647840432194337,0.009018263385206267,0.10515023691498526,0.04015957947521953,0.055662105694019345,0.057866670365326944,0.047281387841635596,0.053165626145468485,0.08354887522268384,0.05147285121646243,0.1013505892393336,0.016546283136215232,0.086534528403714,0.0337819509328358,0.042283510066606654,0.08493310713638393,0.08668801692267623,0.026322373814838176,0.0182340440863885
2376,0.046406512253888886,0.26480552962866816,0.10576658551665817,0.06418753483014358,0.004766190323979258,0.04039895067335629,0.022572677058324546,0.09045067778729143,0.04743776146283949,0.04005227833864291,0.05370722407548483,0.08552531282626198,0.05100887350540195,0.06096718688794809,0.07032408793365953,0.045251084821900545,0.019698733534839127,0.06344535729715799,0.042311032127249355,0.09212845099886097
930,0.023936369752736757,0.26481424559063277,0.054595317149074195,0.09511150763427366,0.03638633615373349,0.00575535246123599,0.04761462324773687,0.11350318415706188,0.09097554331158457,0.07099754879403455,0.05057349094908646,0.05316006751964406,0.017574821573081365,0.006242095384443477,0.08136003480717184,0.10714333599653579,0.016067031106784292,0.03493930477629163,0.07665250342629513,0.041347901551930785
2185,0.04567710109631286,0.2648229988802846,0.09670240157707582,0.019766463831982765,0.02807741801753148,0.0521782887612731,0.03071609472558374,0.09074339382179203,0.08582069733879306,0.0068359513655671085,0.0876799091843218,0.0403945372570819,0.10068094152189098,0.06808297872994479,0.015768378011971992,0.00020599454907917813,0.09211263490014672,0.033048710863982075,0.10031279245264002,0.050872413089341276
966,0.07800751340797098,0.2648478572367919,0.05497648356577475,0.07802937003694714,0.09797792941278581,0.04238770801534062,0.07504278468204195,0.040889669174640535,0.07966349534122377,0.0814214240775208,0.05512086648198758,0.004181131002030651,0.06110552732900506,0.04365936544919025,0.0003665900202961205,0.08152039147724424,0.07051315585586387,0.05817590317049029,0.04359379093864971,0.03137441396896681
2790,0.0974321949326659,0.26485083741490295,0.01875246015295553,0.08675522042926105,0.06944361116063684,0.03120892599076988,0.07574532485109389,0.04495869416351089,0.010429081188405546,0.09941640351418164,0.044693811963978584,0.015020634769640995,0.07445825338763191,0.032138217253661304,0.011069468654848034,0.10591617322862942,0.10583719397419239,0.09730354803888998,0.020440449079201565,0.05641252819851069
1091,0.06535133204383559,0.2648529201706362,0.058889752917970904,0.09370306837394969,0.06611289907097143,0.04670874205493832,0.06157361918766716,0.06350683885316534,0.032217849385097926,0.04750466269471169,0.006506746367529204,0.02803458185094863,0.0814711607665582,0.026998690194537368,0.02978650873640273,0.07555082480696412,0.07938288131906576,0.06345737426198976,0.06055786207204918,0.07803593708548251
130,0.07143769166465642,0.264865722698201,0.01809489916108588,0.08038034055300197,0.09096886224486739,0.0399962970797795,0.0931139626613195,0.03758336914206261,0.08707268143047173,0.043371354601652076,0.05163737771775175,0.006710200951460699,0.011877324816416197,0.08632895046732057,0.07076109361853739,0.032876258031442084,0.0754484043211114,0.05882611758356024,0.0604812413610039,0.05447126425715507
1239,0.06908669047756474,0.26487817684257103,0.02246309093710313,0.084178223569458,0.06041357781043639,0.06292638206718461,0.10290458850005271,0.026755837847575358,0.01799424704233403,0.017560936395362423,0.03630863898006419,0.03154270402771926,0.07931295881364772,0.08397292037655506,0.03218537326367781,0.05228033626355186,0.1038452802410152,0.042481934092866255,0.08656861169080934,0.0563043580805865
2763,0.06391156274570406,0.2648824381514395,0.06645846363631795,0.0340114417000933,0.059484021532957176,0.05929555900927413,0.039999791981983494,0.020212114452778204,0.062418073618562775,0.0862979185010101,0.013044714041762695,0.022767534422839353,0.08101401720219942,0.04855303516862543,0.0494150954467571,0.08070914769503142,0.0683072076586408,0.03475571900989495,0.07260833653129832,0.10064780838997363
1589,0.050953761473441606,0.26490672350768757,0.046469971915527875,0.06890581735223485,0.0344183854280319,0.03130287514466698,0.10106840782731348,0.1018383579940002,0.06863980185522815,0.02063758266174421,0.05343897231077504,0.02866537151741363,0.12858432772697942,0.10695655385678222,0.015518758102280065,0.01853310303326813,0.03543634771448929,0.029167157060734528,0.04589710513952523,0.06452110335900477
1513,0.0917121544052984,0.26492407860870737,0.006328565656135841,0.029543864276908655,0.058325351562509835,0.013925944803278224,0.08071471399005566,0.01252539672250034,0.07495706506410595,0.03059545509183655,0.056895028455547114,0.032670113089836056,0.059240364685284284,0.09008059686397242,0.06775294126875223,0.06594494945202746,0.10238449516923202,0.08357094030215775,0.02767484165990815,0.1068693718859514
392,0.05508692064808124,0.2649318047727731,0.07924044434188064,0.0188945588460888,0.03146464847897267,0.04113117499234196,0.09000317482155407,0.009502100959381492,0.07284797287834431,0.03410930468292126,0.08249387382741522,0.02783543293990113,0.03647234565812231,0.08421781252272607,0.08986803923186665,0.08829603086069596,0.025319637298744847,0.08090571503892169,0.02992635271639485,0.07747137990372623
805,0.059068348962129986,0.26495702705240465,0.009920913261438409,0.09058012308264965,0.06638063095571636,0.03012932537289051,0.07009012085153164,0.06608043245515749,0.06329899477671427,0.02583305740681432,0.05403008206959984,0.035981376993103255,0.06961811145238386,0.075418206510592,0.08843790762398816,0.048335950780081,0.03626302908885232,0.03155949750281363,0.040291319127758914,0.09775092068791458
478,0.0340240525346462,0.2650019775625419,0.08884180202537069,0.029535788280991484,0.013658010581711556,0.047290030492570835,0.014076504458906224,0.08714121929561536,0.10165820547540014,0.0437752334932516,0.013813408012895798,0.05946188974085412,0.03043712777948907,0.10147981231388163,0.09412402237238629,0.009747280058494269,0.03117312466794679,0.05733602760394592,0.09834041680982897,0.07811009653645917
556,0.04509972204800713,0.2650465996434874,0.06928513781496459,0.09761579701573869,0.06104938683824406,0.013340206901687775,0.09173121901218087,0.07759563025511097,0.02619652549223584,0.030355801034548466,0.06459487694389902,0.05838140289399439,0.0051912495324732974,0.010571191742728029,0.07252251292353017,0.08193241445781611,0.09251508457163374,0.0025897233466307544,0.11090208376206184,0.033629755460521424
1310,0.08373050745252562,0.2650557471843975,0.10202988495234382,0.054358524845376774,0.1036506357570726,0.04016852265225163,0.0028828740540090057,0.03361691763566085,0.08923552092400978,0.035036785062135485,0.03545204481717255,0.06247753873829771,0.028443890583850343,0.07767512605097525,0.06207995817274081,0.009229850826746851,0.0661560367737544,0.0606255306079741,0.09833786831712228,0.038542489228505755
1147,0.08755495150050438,0.26508087767503435,0.018851379906155142,0.0714195244750274,0.06870313478725183,0.024719022748820638,0.06865833571402381,0.04252985317482515,0.08238460770622857,0.04560002556920624,0.09420867842929376,0.05128881852124376,0.018511761141470788,0.09462227852032279,0.03892851483934534,0.06954209307049126,0.07916165021409913,0.1023064035799397,0.01674703725379383,0.011816880348460986
736,0.021006873791089304,0.26510777055299517,0.08916660074697225,0.09150416911775412,0.021908344056522755,0.07978104468155689,0.0797964495382595,0.02022390323344733,0.06942074701114936,0.002928491079435758,0.07451648391375965,0.02491692611526533,0.04962624104465412,0.010114907878930521,0.08718422616429714,0.06597585306122637,0.037256289561461625,0.044257004888675726,0.07367376711555543,0.07774855079107615
1932,0.06336940875541244,0.26511232445309807,0.010930084349343384,0.11667723329955125,0.08527821212294198,0.07145462916023175,0.03206798683736128,0.0448780378620505,0.051044723292957436,0.01052238175963541,0.07180191588479226,0.07772133349558613,0.019805934538213697,0.10625656705415122,0.017539719806594172,0.0401603243824587,0.014166986429172744,0.01288237923244957,0.11118284248096842,0.10562870801153998
530,0.03846720742319714,0.26511346593952123,0.0690054122880978,0.06362224150459715,0.013098216148917843,0.06137494660674783,0.0013972225082701654,0.08691087108787643,0.03581294679313962,0.06735571674799737,0.0861156337836253,0.03840262725556752,6.2107753921479e-05,0.06815786408053078,0.04871390397290038,0.08913431517223323,0.07903297082972568,0.03157356531878529,0.07491038368393291,0.08531905446313305
2634,0.08275309062009242,0.26515586760873033,0.0066183499734479515,0.04955952602685543,0.09075845014013093,0.021886015954983597,0.05693922975775706,0.022488266692781523,0.07373339101313581,0.04029703793919441,0.05807653318968655,0.05826135242218381,0.04664514296996098,0.03697673363550754,0.04453328459063166,0.09100473458160432,0.09144400308042205,0.06148300006665544,0.08853875989444458,0.06075618807061615
2540,0.03350650893395635,0.26519613668521674,0.058825927828053626,0.0944172680486102,0.0024959553276057466,0.08655737885367293,0.03380359947867461,0.04966890664576812,0.09253209997805026,0.048915637862799406,0.06075440145140998,0.0818945835414008,0.062168335611804675,0.036626844757644196,0.07039446876613491,0.0075896653073955446,0.043348376405840786,0.05527089925623761,0.08174999482728426,0.03298565605161235
252,0.08301503379899017,0.2651999708805529,0.050427769848488,0.09032037424575702,0.0292939704223239,0.033466097655096325,0.05969594755973223,0.02129694167370411,0.000677945233470997,0.1279693883938664,0.08368757102050592,0.10721693164038346,0.02115330842918863,0.07959583477614242,0.05115189773038216,0.12420970575232249,0.041387989889430994,0.026653723145617005,0.013353175516640513,0.038441427066947274
552,0.00773948670448408,0.26520043979954183,0.045130545168904884,0.005182603687322457,0.004709380837124604,0.04749109400743876,0.01370991945286879,0.06833186600300101,0.10068648319019251,0.0333850313775076,0.02916461423097533,0.06094710161732548,0.05487210378420095,0.11530655653052592,0.09427989254623634,0.10749969955314101,0.04575600683412309,0.005715741738443717,0.13709981872593513,0.030731540714732452
1530,0.07944592387292836,0.2652021020778455,0.06548156463649316,0.031052581848219157,0.07713336725040654,0.025169311702113867,0.040105821855756,0.001088857823297885,0.10226322330300283,0.05022545570023654,0.07279101544148231,0.10048976538691969,0.045286484385459076,0.035188344625989756,0.06627040657448173,0.08034799912712746,0.02589063304365166,0.06446272682757051,0.0597985689137204,0.05695387155407151
863,0.05722207923585005,0.2652060163087462,0.09621889179721925,0.056927857917402395,0.08653628891395093,0.06947195255312094,0.025901936081159236,0.013295034171143728,0.09457196395289953,0.024974033215369906,0.05501739944581825,0.04162840833327135,0.08212027360937604,0.053472417872311495,0.033682444827121225,0.05724480196068782,0.028185049537614415,0.028036629900081187,0.08580185781727856,0.06691275809417373
1664,0.08751541700922848,0.2652305827983202,0.140021340340382,0.09483028488933673,0.13457567165607237,0.05342950865168686,0.02462413527013282,0.015372151709556749,0.1226610490490286,0.008569153723698337,0.08834555467256566,0.014158519416580643,0.005738431754705516,0.014802557923916985,0.013487020097216139,0.024140467571667303,0.03434150037283965,0.1311139533643671,0.05254434778271591,0.02724435175353066
2496,0.06518628774465823,0.2652315015932925,0.11483014768109699,0.05456555295641339,0.08127997538103286,0.07027810698516386,0.017219347486868528,0.012936725617890714,0.07800939817086963,0.0597905620679952,0.042593494751650925,0.02908425122298506,0.014456458180508695,0.04344723719578291,0.0436145196361162,0.06681650199027735,0.06958440472673066,0.08691845987869415,0.10118896504377826,0.013385891026144459
2324,0.0640501029016627,0.265238412618642,0.04378692916319543,0.07402123412777863,0.029749102175433396,0.011901773692873876,0.0406947578251422,0.07470199459935288,0.062453410706390745,0.027698161788851903,0.0788864425891994,0.05954315815136911,0.05456408805125813,0.07237286483531136,0.07566319484275132,0.07998875666389339,0.05825923978649948,0.07599418959925443,0.009498266338444746,0.07022243506299965
2710,0.0625293604851176,0.26527168384057154,0.03290146686881721,0.08244304742406303,0.06766745460577059,0.05393831521802392,0.061801547165925085,0.0841940228852463,0.03876966323173693,0.024488479516009087,0.06350458659688207,0.013302010412941713,0.07406893780632658,0.09663767379933258,0.006122008957439436,0.027312429832867666,0.05704990903766523,0.04108294773152501,0.09464917344662255,0.08006632546280489
1259,0.08397793122467312,0.26528452550847464,0.07678071411575026,0.030446646365231752,0.08217122869124077,0.06263495428591413,0.034257345756020845,0.006569329989797259,0.08906198093919805,0.07692588832318319,0.09398336560991258,0.04717062401545177,0.021058430534433625,0.056992506865069556,0.002510537455437705,0.05594111807580677,0.07696863323023576,0.035942192103833204,0.06305763649235294,0.08752686715112981
213,0.06513868000545327,0.2653017754745588,0.0397762974831809,0.08835474743762466,0.049156282851802145,0.013964589306667509,0.07928468721425283,0.07687170832303834,0.06301377273194281,0.09035563055828326,0.0340728161789722,0.07869740522500106,0.050791310243526934,0.02825216883555553,0.08602575893714855,0.03010280059593737,0.043474370638390734,0.016026972410303982,0.04311016871964311,0.08866851230872816
1471,0.06472089929443156,0.2653048948435615,0.05057776522013021,0.08518939485756231,0.04040688556511194,0.056543149403313786,0.03847286099560107,0.08825898209801078,0.014275544469779858,0.05599963590832185,0.07557498619457005,0.07907510814363178,0.08884663833410684,0.05497474033840748,0.02927601790177343,0.023242653388962503,0.00950423240891508,0.04846241518799121,0.0752392044316418,0.08607978515216799
214,0.10416249838887696,0.2653127016576627,0.023538792498188937,0.0777870261469344,0.09052246968742717,0.00370208856668524,0.0787089847938409,0.001797586804666418,0.05331216633702078,0.009692712307009738,0.09590406778597961,0.11753215885154476,0.04804808952146439,0.08101495766373819,0.045195012280152304,0.036067979926045934,0.11606849360274434,0.01254070185754704,0.08812722073228375,0.02043949063672616
1833,0.015501568936919057,0.26534933384958825,0.02912077910936764,0.03327213286727715,0.014178536943430674,0.03479786227486502,0.009122513576287194,0.1092677799979292,0.0961092090020955,0.0639635590813498,0.03864722141756567,0.01628250514268349,0.05396655216582846,0.021276963389149854,0.08388417572006414,0.10938566837366256,0.07770108065132376,0.04350529989625183,0.09757559763750696,0.06794256275336112
1251,0.06730620430686153,0.2653582420287373,0.07873426351807716,0.10537114378523581,0.08077227765080203,0.0252455376751358,0.008800493529517192,0.10260308730693006,0.0790337448661992,0.03986541264610668,0.05461410420538617,0.09271767184336141,0.010979387811149712,0.08880507212553769,0.001973389109003174,0.009162545235036474,0.013112835738772328,0.004748045893938077,0.10120218024740911,0.10225880681240188
176,0.07702250425210891,0.26544545471586994,0.02800748471512851,0.031102996066734112,0.05422704830280878,0.05415479595491846,0.044746715729729124,0.051109296059637876,0.0466699979021739,0.09672097952971324,0.0965262488612976,0.041698925932444876,0.09126423989696279,0.05649718026854966,0.005591061705848816,0.059106819995392745,0.07749982635914965,0.011057526317304051,0.05685151335885108,0.09716734304335477
2278,0.10670235899446069,0.26545152999492283,0.11758251430764038,0.01364966223092234,0.07008432529018317,0.010978861091336908,0.06663108380774382,0.015564921158722064,0.055563085982307726,0.08714375514892658,0.022145046014035445,0.07445299697184082,0.04446201469200436,0.03641446446309962,0.025782819669201013,0.01357608186732898,0.11519660723962279,0.0438485161909923,0.08185016981407404,0.10507307406001751
1336,0.0575863851203862,0.2654523828278806,0.020036262767404063,0.03379627370006935,0.008698925370614348,0.05919460819839443,0.13272128637291017,0.0028981944784231962,0.020431550031096424,0.06914306840969107,0.006224495570306954,0.012458987466916168,0.13277992770604646,0.05571849227362425,0.05635261928512143,0.10744235546502685,0.047944602040677006,0.11372157972820486,0.06842925964860352,0.05200751148686941
2684,0.025047478856110337,0.2654613291815086,0.013027146042085989,0.09289131203166653,0.014926608539995985,0.0763097838417812,0.026807867856104173,0.08179330162631447,0.07072328565619403,0.046056456537055104,0.05658808453765696,0.04352503868598432,0.06527936812279399,0.01460896989013778,0.059839911414067165,0.05376746490646979,0.07960689972053496,0.023589210965988632,0.0942741771301294,0.08638511249503943
639,0.06006686172769238,0.26554120823241184,0.03998746183479404,0.06119599652183939,0.056507636273076325,0.060133320810321765,0.08637575528013529,0.028272286218236475,0.06571624709387087,0.07098541530388917,0.049867136047410936,0.05391522738508223,0.08611394265352892,0.10298047303163353,0.03213799109816219,0.07081741284684225,0.01520523446568057,0.02086228167017232,0.054576205425210224,0.044349976040113454
2272,0.08091698150652141,0.265563976355768,0.10959570194702167,0.038990911889106514,0.04100079868841003,0.03590380978001609,0.10970663828378406,0.01649933651408542,0.0066234156708556,0.012293178561177075,0.030652750690438255,0.09541550656498514,0.09067932378593135,0.08146144204124786,0.062207883422861876,0.0057192700522520745,0.06327401162618554,0.03822732634825731,0.08356951688913954,0.07817917724424474
2120,0.07060839461583793,0.2656845667811055,0.11306878673291003,0.11029560883060605,0.0758945659880648,0.0675947511413269,0.025025947383346885,0.026188372687021236,0.001742167185157127,0.09134735248803048,0.10253059338782947,0.01814598733497725,0.05807771066978794,0.0863807087795335,0.03511005816475102,0.12168541626120688,0.016701118943902374,0.03207907366704798,0.010831302512943375,0.0073004778415566695
1449,0.08489476009943475,0.265720616625124,0.050459679810673175,0.07778951263985354,0.07117795088227957,0.06718108799631684,0.043132489622645,0.0071126265731380105,0.0011076514021775704,0.06722152362624705,0.06927957696406718,0.06233412987616886,0.05078903790941012,0.04350979049957784,0.07913869146127425,0.050257435668774705,0.06453633732493728,0.052354008154513264,0.07017949319645127,0.07243897639149466
610,0.08485395251912121,0.2657359932198879,0.0989911638942346,0.011675129322992809,0.03364585278551674,0.0052866896837582625,0.04352372957302335,0.07461260758128421,0.01883015173264058,0.07566869723089534,0.08909494838476659,0.022930799662770996,0.09577678314587873,0.09027855938529121,0.09661799442441305,0.007295553240691229,0.1001641062585592,0.06325699411014075,0.05321007190892314,0.01914016767421927
