,Return,Volatility,VGSH,VOO
493,0.05648013788865806,0.06685786996381549,0.6722202083695579,0.327779791630442
2668,0.05649030678388417,0.06687570448559342,0.6721369210302597,0.3278630789697403
537,0.05650566612567936,0.06690264235319786,0.6720111218472561,0.3279888781527439
2989,0.05651975850368556,0.06692735835684441,0.6718956996069416,0.32810430039305843
589,0.05655277766719579,0.0669852699343876,0.6716252593857108,0.3283747406142892
1678,0.05657575094965217,0.06702556285441551,0.6714370989682619,0.3285629010317381
2900,0.05662599925495241,0.06711369521521371,0.6710255451505023,0.3289744548494976
2360,0.05666772296672475,0.0671868777265917,0.6706838111802041,0.3293161888197958
1354,0.05671026416962523,0.0672614957295896,0.6703353816289753,0.3296646183710247
1607,0.05677679707496476,0.06737819887777145,0.6697904503912845,0.33020954960871546
1021,0.056823255700511444,0.06745969276900991,0.6694099355739718,0.3305900644260283
360,0.05683228528537258,0.0674755319476558,0.6693359796445093,0.3306640203554906
1819,0.05687557172918518,0.06755146355412554,0.66898144627066,0.33101855372933997
726,0.05693298129225437,0.06765217204016144,0.6685112388732989,0.3314887611267011
2999,0.057042548565636404,0.06784438428914437,0.6676138388636379,0.33238616113636216
2004,0.05704846487901359,0.06785476349272988,0.6675653818790112,0.33243461812098873
2311,0.05708921655429416,0.06792625647622143,0.6672316092782916,0.33276839072170833
672,0.05709183807849403,0.06793085561540385,0.6672101379413707,0.33278986205862926
1666,0.057103774461137215,0.0679517965952358,0.6671123741696837,0.33288762583031645
1652,0.057176508158940334,0.06807940201735733,0.666516655949302,0.33348334405069796
175,0.05722071896999428,0.06815696858960835,0.6661545516361956,0.3338454483638043
1027,0.05724813908851595,0.06820507723950014,0.6659299698439625,0.33407003015603753
297,0.057258802271289426,0.06822378599039661,0.6658426340909719,0.33415736590902806
2518,0.05728896393007865,0.0682767057114865,0.6655955979819829,0.33440440201801713
2270,0.05731842161861778,0.0683283910520103,0.6653543276723036,0.3346456723276965
1725,0.057368295836178446,0.06841590016719722,0.6649458377834959,0.3350541622165041
1139,0.05740153871175049,0.06847422918204639,0.6646735652705578,0.33532643472944224
1030,0.057423548481987094,0.06851284875260685,0.6644932964054734,0.33550670359452656
2626,0.057453994420059176,0.0685662715782785,0.6642439319348914,0.3357560680651086
309,0.057463904420606525,0.06858366061193032,0.6641627650470752,0.33583723495292483
348,0.057480848154369504,0.06861339190021241,0.6640239890570077,0.33597601094299234
172,0.057482353293921366,0.06861603299097946,0.6640116613590856,0.3359883386409143
373,0.05758104270193082,0.06878920897279016,0.6632033554391937,0.3367966445608062
691,0.057605070586923074,0.06883137333609494,0.6630065574030777,0.3369934425969223
2444,0.05765776393482941,0.06892384183674394,0.662574977703587,0.3374250222964129
1681,0.057708674906708016,0.06901318476999355,0.6621579963801913,0.3378420036198087
596,0.05773043600173489,0.06905137366683022,0.6619797642650298,0.33802023573497014
1782,0.057735590915445216,0.0690604201662099,0.6619375434497201,0.33806245655027983
1345,0.05776564195813486,0.06911315800733765,0.6616914133310489,0.33830858666895114
1529,0.057826339236149854,0.06921968051661546,0.6611942782267817,0.3388057217732183
378,0.05790454846117898,0.06935694065647552,0.6605537132375263,0.3394462867624738
459,0.057915868334612874,0.06937680788079596,0.6604609989240695,0.3395390010759305
414,0.057972901437268215,0.06947690684819469,0.6599938748888164,0.3400061251111836
2996,0.05798870887542688,0.06950465100353358,0.6598644056164833,0.34013559438351676
107,0.05802133383557359,0.06956191279408508,0.6595971940792501,0.34040280592074984
974,0.05808676411827352,0.06967675556426622,0.6590612937641779,0.3409387062358221
2059,0.05832087613825104,0.07008769578734457,0.6571438222190292,0.34285617778097077
2839,0.058329563468322056,0.07010294563315755,0.6570726694938676,0.3429273305061324
2647,0.0583377089028355,0.07011724428372466,0.6570059551111379,0.3429940448888621
1333,0.05834037146468544,0.07012191820691371,0.6569841476593679,0.34301585234063214
987,0.058377592547407764,0.07018725755693028,0.6566792920308251,0.34332070796917497
2302,0.05840881595974656,0.070242069213075,0.6564235597334922,0.34357644026650785
907,0.05841890892153574,0.07025978723591696,0.6563408943195638,0.34365910568043617
1126,0.058459102109554344,0.07033034649697006,0.6560116959540041,0.34398830404599584
1660,0.05847314004866195,0.07035499044269088,0.6558967195901508,0.34410328040984917
2641,0.058641255885889365,0.07065013398625634,0.6545197833089493,0.34548021669105067
2497,0.058667414745647836,0.07069606037766492,0.6543055317329508,0.3456944682670493
639,0.058715948772945226,0.0707812716496255,0.6539080185410899,0.34609198145891
2072,0.058733239091046836,0.07081162873249845,0.6537664038859792,0.34623359611402077
1409,0.058739815485440265,0.07082317514838175,0.6537125405725096,0.34628745942749045
2251,0.0587659471777164,0.07086905584667398,0.6534985115091112,0.3465014884908888
2078,0.05877365221220052,0.07088258405597238,0.653435404179641,0.3465645958203591
1936,0.05887713195323593,0.07106427433031509,0.6525878635067877,0.34741213649321223
1204,0.058906368122937716,0.07111560884428045,0.6523484075254259,0.34765159247457406
2761,0.0589278075444769,0.0711532538050628,0.6521728100454256,0.3478271899545744
266,0.058928534204737336,0.07115452973637364,0.652166858405811,0.34783314159418904
2568,0.05902108942346762,0.07131704928418336,0.6514087939617581,0.3485912060382419
1100,0.05903801506264017,0.07134677005593197,0.6512701661736592,0.34872983382634065
1909,0.05909291389326674,0.0714431717874926,0.6508205226841943,0.3491794773158057
2414,0.05909943088418809,0.07145461570203648,0.6507671459090383,0.3492328540909618
225,0.05915842119259807,0.07155820485236701,0.6502839915719542,0.3497160084280459
1172,0.05920334171573211,0.07163708869924164,0.6499160744316425,0.3500839255683576
976,0.05927044338295046,0.07175492713530997,0.6493664848055499,0.3506335151944502
2576,0.05927354177616838,0.0717603683602589,0.6493411077196931,0.35065889228030683
1351,0.059287812683867305,0.07178543022297058,0.649224223249435,0.350775776750565
2909,0.059329275148133444,0.07185824541390055,0.6488846290012213,0.35111537099877865
2379,0.059330997060015433,0.07186126941383138,0.6488705258507838,0.3511294741492162
997,0.059337338681992195,0.07187240650936236,0.6488185854177735,0.35118141458222646
1488,0.059351943638446196,0.07189805570700998,0.6486989649539403,0.3513010350460598
1900,0.059360206697756754,0.07191256734666532,0.6486312871768427,0.35136871282315724
1853,0.05951605822497015,0.07218628428161362,0.6473548005243062,0.3526451994756937
793,0.059536209933038084,0.0722216773709505,0.6471897499352333,0.3528102500647669
1603,0.059540058018263516,0.0722284359199056,0.6471582325704955,0.35284176742950446
441,0.05954960509929302,0.07224520389430146,0.6470800381394064,0.35291996186059366
877,0.059572599385205725,0.07228559008220059,0.6468917056952077,0.3531082943047923
1059,0.05959303178304036,0.07232147700248479,0.6467243561441217,0.3532756438558783
979,0.05960547203087565,0.07234332687207838,0.646622465513982,0.3533775344860179
1396,0.059669813148010765,0.07245633646697744,0.6460954859026768,0.3539045140973232
1561,0.059675231412693194,0.07246585331639446,0.6460511081370515,0.3539488918629486
762,0.05967691745689785,0.07246881475391376,0.6460372987573083,0.35396270124269164
747,0.05970958499760469,0.07252619377477358,0.6457697384681726,0.3542302615318274
484,0.05973375354460333,0.07256864520367294,0.6455717883536849,0.3544282116463151
402,0.059745119569000145,0.07258860947785647,0.6454786960452914,0.35452130395470854
1267,0.059772398038498833,0.07263652413493689,0.6452552744154924,0.35474472558450765
2824,0.0597851864489163,0.07265898717412995,0.6451505321938605,0.3548494678061395
1795,0.05982666066546009,0.0727318380803426,0.644810841689769,0.35518915831023107
1513,0.05984398464119695,0.0727622686124425,0.6446689513650966,0.3553310486349034
1759,0.05987273946238477,0.07281277853779666,0.6444334378215428,0.3555665621784572
2845,0.059899020386846226,0.07285894340099631,0.6442181864865627,0.3557818135134374
1251,0.05991859481623631,0.07289332800820238,0.6440578640418986,0.35594213595810137
590,0.05992887671900997,0.07291138939433206,0.6439736511253625,0.35602634887463747
2023,0.05993409967339481,0.0729205641642303,0.6439308730295796,0.35606912697042037
102,0.059951252001470806,0.07295069450123748,0.6437903885682438,0.3562096114317562
2203,0.059960054735075506,0.07296615775035334,0.6437182906417549,0.3562817093582452
1166,0.05997139800757424,0.072986083897177,0.6436253846805517,0.35637461531944825
2726,0.06000230316738244,0.07304037387400493,0.6433722589993665,0.35662774100063366
2494,0.06001085593858733,0.07305539833740592,0.6433022083654044,0.3566977916345956
742,0.06005952874315549,0.07314090175707084,0.6429035585319144,0.35709644146808556
2817,0.060082641682457645,0.07318150479684266,0.6427142542687635,0.3572857457312365
2977,0.06010205723821389,0.07321561284713597,0.64255523306302,0.35744476693697996
494,0.06013446828365223,0.07327255116164073,0.6422897735732318,0.3577102264267682
2442,0.06015338704227173,0.0733057871540957,0.6421348213357262,0.35786517866427364
2364,0.06021254920589556,0.07340972334877001,0.6416502594353634,0.35834974056463664
2284,0.060256368927813664,0.07348670748759459,0.6412913582994781,0.3587086417005218
1041,0.060276846907190144,0.07352268443113164,0.6411236354172429,0.358876364582757
1228,0.06034241243213982,0.0736378758362781,0.6405866274137844,0.3594133725862155
1841,0.06037149516926108,0.0736889719530395,0.6403484281069297,0.3596515718930703
81,0.060391401973924834,0.07372394700318635,0.6401853833751757,0.35981461662482417
1083,0.06044409850969417,0.07381653294023983,0.6397537775658061,0.360246222434194
2025,0.060475838601820466,0.07387230007101003,0.6394938134533337,0.3605061865466664
1205,0.06059426157906711,0.07408037452312397,0.6385238816694634,0.36147611833053656
1128,0.060602772910996854,0.07409532968020105,0.6384541704398213,0.36154582956017856
411,0.06064153933158089,0.07416344630362663,0.6381366578730413,0.3618633421269587
1293,0.060726692277971214,0.0743130724283017,0.6374392210148027,0.36256077898519734
1065,0.0607441386362953,0.07434372882224495,0.6372963283275495,0.3627036716724506
2569,0.06077044347635908,0.07438995155020257,0.6370808811141733,0.3629191188858267
323,0.06078487928486822,0.07441531827473684,0.6369626460399975,0.3630373539600025
1380,0.060789533279456257,0.07442349634303008,0.6369245279536442,0.36307547204635576
2153,0.06079907332519555,0.0744402602981305,0.6368463911444097,0.36315360885559034
1220,0.06088934831207455,0.07459889627774045,0.63610700271576,0.36389299728423996
1425,0.06089494942323204,0.07460873902507188,0.6360611273640087,0.3639388726359914
1628,0.060926727142525595,0.07466458192125307,0.6358008550699122,0.3641991449300878
774,0.0609876660784491,0.07477167161090753,0.6353017406902396,0.36469825930976035
2952,0.06099016420177522,0.07477606168495113,0.6352812800560759,0.3647187199439242
422,0.06103809970468566,0.07486030188001096,0.6348886690195217,0.3651113309804783
637,0.06104018779840802,0.07486397145806754,0.6348715666926245,0.36512843330737554
805,0.06106901033665974,0.074914623956861,0.6346354985190981,0.3653645014809019
2669,0.06108574050276845,0.07494402566727763,0.6344984717339629,0.36550152826603716
2617,0.061173260229534544,0.07509783642774137,0.6337816499931173,0.3662183500068828
2597,0.06119635988052904,0.07513843353562855,0.6335924545665473,0.3664075454334527
1837,0.061227404577025635,0.0751929944252741,0.633338186023797,0.36666181397620307
2835,0.06128533991967698,0.07529481715366948,0.6328636722803204,0.36713632771967963
628,0.061346993284493265,0.07540317677448004,0.6323587064408508,0.36764129355914926
1962,0.06135587666351131,0.07541879006700325,0.6322859479960109,0.36771405200398916
168,0.06136973473992334,0.07544314691364694,0.6321724447799303,0.3678275552200697
2430,0.06146094242667531,0.07560345590110466,0.6314254171644216,0.3685745828355784
617,0.06151313009116975,0.07569518467849154,0.6309979792153344,0.3690020207846656
413,0.061576736468257044,0.07580698614353497,0.63047701742035,0.3695229825796499
1105,0.061600657641762355,0.0758490332549832,0.6302810933942047,0.36971890660579526
1675,0.06160637234971544,0.07585907825727342,0.6302342876390372,0.36976571236096284
505,0.061607565863614544,0.07586117615358409,0.6302245122804695,0.3697754877195305
1485,0.06164030699916115,0.07591872715986261,0.6299563492200144,0.37004365077998547
2951,0.061727352400546734,0.07607173522691059,0.6292434123946907,0.3707565876053093
1500,0.06175880964457294,0.07612703181665152,0.6289857649218491,0.3710142350781509
618,0.06178021999567148,0.07616466799764797,0.6288104055404427,0.3711895944595574
2322,0.061816818890543815,0.07622900401919247,0.6285106458804802,0.3714893541195199
638,0.061906835174342215,0.07638724429548,0.6277733763340465,0.37222662366595344
212,0.06193861293757787,0.07644310785397244,0.6275131036800465,0.3724868963199534
1005,0.06194444477999924,0.07645335997965315,0.6274653385465014,0.37253466145349856
1577,0.06202871304292979,0.07660150226387674,0.6267751476013976,0.37322485239860237
1796,0.06207169310434865,0.07667706221659004,0.6264231236225035,0.3735768763774964
435,0.06208967446005292,0.07670867419566715,0.6262758490916639,0.37372415090833616
1411,0.06212870095856418,0.07677728509949966,0.6259562063821211,0.3740437936178789
1442,0.06214138807687082,0.07679959000748297,0.6258522937835914,0.3741477062164087
1821,0.06221082347223448,0.07692166438683999,0.6252835899859446,0.3747164100140554
988,0.062219785831747164,0.07693742132560477,0.6252101846591075,0.3747898153408925
1097,0.06223932448697101,0.07697177287152085,0.6250501552192445,0.37494984478075555
1194,0.0622931974479082,0.07706648987285188,0.6246089140148847,0.3753910859851153
1815,0.0622966642889417,0.07707258517577005,0.6245805191933206,0.3754194808066795
2939,0.062362348363940924,0.07718807044465079,0.6240425402173051,0.37595745978269496
2681,0.062415538919279055,0.07728159159297222,0.6236068881890952,0.37639311181090485
1727,0.06242331087415951,0.07729525660691126,0.62354323275468,0.3764567672453199
1051,0.06247533148105399,0.07738672259436828,0.6231171630744855,0.3768828369255145
2856,0.062491132040026896,0.07741450447564971,0.6229877501454489,0.3770122498545512
1798,0.06249464585188869,0.07742068277749874,0.6229589706139208,0.3770410293860792
274,0.06259628256773427,0.07759939281241789,0.6221265250581781,0.37787347494182183
1730,0.06260273098687547,0.07761073141328353,0.6220737099134641,0.377926290086536
293,0.06263136125167106,0.07766107383782851,0.6218392165368279,0.37816078346317206
2017,0.06269009191728113,0.07776434523012267,0.6213581887786386,0.3786418112213615
2337,0.06271956453936232,0.07781617034519651,0.621116796157247,0.3788832038427529
1273,0.06273566142377555,0.07784447557069196,0.6209849562037459,0.3790150437962541
807,0.06274978561826014,0.07786931208611123,0.6208692733736847,0.37913072662631525
2434,0.06279377154217344,0.0779466593367584,0.6205090109766539,0.37949098902334616
449,0.06280216337328559,0.077961416118912,0.6204402785067414,0.37955972149325856
1218,0.06280314346089226,0.07796313957610973,0.6204322511952957,0.3795677488047043
2941,0.06280477785483184,0.07796601361430619,0.6204188648519846,0.37958113514801545
1625,0.06283278590110392,0.0780152652587934,0.6201894676951573,0.3798105323048427
770,0.06294015008445593,0.07820406745203912,0.6193101118783763,0.3806898881216238
2998,0.06299412381896086,0.07829898392173791,0.6188680452979908,0.38113195470200933
526,0.06305064052622703,0.07839837417462528,0.6184051507485404,0.38159484925145964
927,0.0631497226845397,0.07857262441483366,0.6175936280457988,0.38240637195420124
2958,0.06315096290913425,0.07857480556377591,0.6175834701078601,0.38241652989213987
1805,0.06315615824368219,0.07858394246550043,0.6175409182296431,0.38245908177035687
1161,0.06317038406261911,0.0786089611271574,0.6174244030544693,0.3825755969455307
1587,0.06321053503199889,0.07867957444876038,0.6170955504765313,0.3829044495234687
464,0.06322339224773321,0.07870218656681265,0.6169902447116979,0.383009755288302
999,0.06323458933817751,0.07872187908154868,0.6168985360402789,0.38310146395972117
1307,0.06329443384882774,0.0788271298474708,0.6164083854434996,0.38359161455650037
1564,0.06331969921429385,0.07887156559077921,0.6162014519448963,0.3837985480551037
1120,0.06335693411452044,0.07893705354056534,0.6158964831454395,0.38410351685456046
2019,0.06337508882490178,0.07896898394063395,0.6157477887701146,0.3842522112298854
963,0.0633892220995818,0.07899384159050778,0.615632031569603,0.384367968430397
1022,0.06340898872435602,0.07902860738239195,0.6154701349674898,0.3845298650325102
116,0.06350406993779933,0.07919584047877021,0.6146913816114115,0.3853086183885885
696,0.06350917815568438,0.07920482518348301,0.6146495432536804,0.38535045674631974
778,0.06351118877936465,0.07920836161844906,0.614633075437567,0.3853669245624331
2922,0.06351619581061031,0.07921716836838652,0.6145920658390844,0.3854079341609156
1463,0.06353352288367477,0.0792476446584944,0.6144501501460542,0.38554984985394586
38,0.06354985796157436,0.07927637629772495,0.6143163592921574,0.38568364070784256
1831,0.0635630718709184,0.07929961824633185,0.6142081320632874,0.3857918679367128
198,0.06357518977957113,0.07932093252390014,0.6141088815206173,0.3858911184793827
1847,0.06361053068170415,0.0793830943564857,0.6138194253268412,0.3861805746731588
352,0.06362105311431979,0.07940160261060163,0.613733242374218,0.386266757625782
2033,0.06370147132449383,0.07954305486629464,0.613074584908722,0.38692541509127787
941,0.06371136520688901,0.07956045803521919,0.6129935500350511,0.38700644996494904
0,0.06371767991623914,0.07957156552835204,0.6129418300272704,0.3870581699727296
2640,0.06372130965882064,0.07957795020909274,0.6129121009765497,0.38708789902345037
2942,0.06372207928685789,0.07957930397800579,0.6129057974135719,0.3870942025864281
1808,0.06373300148924169,0.07959851607035735,0.6128163401858598,0.3871836598141402
739,0.06375394685768274,0.07963535903765098,0.6126447891993182,0.3873552108006818
882,0.06376948459495849,0.07966269011990455,0.6125175288856228,0.3874824711143773
1448,0.06377487752045609,0.07967217637688746,0.6124733586581061,0.38752664134189385
2571,0.06377812898809472,0.0796778957770399,0.6124467278312153,0.38755327216878466
720,0.06387188948631294,0.07984282494488752,0.6116787916636934,0.38832120833630657
2256,0.06390098773206147,0.07989401111032114,0.6114404653349472,0.3885595346650527
2194,0.06394021218143245,0.07996301081042989,0.6111192013282969,0.388880798671703
100,0.06394977369035625,0.07997983057961773,0.6110408887269541,0.3889591112730459
2410,0.06396010158640554,0.07999799856527368,0.6109562991070036,0.3890437008929965
208,0.06405299435789394,0.08016141046926245,0.6101954699701823,0.3898045300298178
1752,0.06405878024546229,0.080171588840627,0.6101480812253547,0.3898519187746453
2120,0.06407613487514789,0.08020211872652927,0.610005939832521,0.389994060167479
1257,0.06410139055673017,0.08024654825806932,0.6097990856488187,0.39020091435118137
832,0.0641745947952498,0.08037533031157118,0.6091995135108348,0.39080048648916527
983,0.06418173780019948,0.08038789655138137,0.6091410094291596,0.3908589905708404
190,0.06418532821333005,0.08039421294984264,0.6091116025024506,0.39088839749754944
1113,0.06422573089358133,0.08046529143298425,0.6087806883112997,0.39121931168870033
1801,0.0642391060512483,0.08048882189203536,0.6086711403938506,0.3913288596061494
1067,0.06423958558645615,0.08048966552374068,0.6086672128077489,0.3913327871922512
2418,0.06429369864551569,0.08058486576269272,0.6082240051032592,0.3917759948967407
346,0.06433125066648959,0.08065093133945876,0.6079164389574151,0.39208356104258485
2348,0.0643314185496832,0.08065122669939596,0.6079150639265787,0.39208493607342126
1459,0.06438884489424902,0.08075225877350313,0.6074447190820148,0.39255528091798525
202,0.06443743181577755,0.0808377407060189,0.6070467726651403,0.39295322733485977
2137,0.06445208312851058,0.08086351789551151,0.6069267725247486,0.3930732274752514
2154,0.06447790972216094,0.08090895689493723,0.60671524234173,0.3932847576582699
171,0.06448512037421239,0.08092164329179133,0.6066561842031007,0.3933438157968992
845,0.0644960433785296,0.08094086124020432,0.6065667204072317,0.3934332795927683
601,0.06454634064179367,0.08102935511233246,0.6061547656040697,0.39384523439593033
2934,0.06458685035052082,0.08110062954567497,0.605822974806681,0.394177025193319
180,0.0646006268042742,0.08112486859354481,0.6057101401129832,0.39428985988701687
1280,0.06463677199382355,0.08118846488697837,0.6054140964819832,0.3945859035180168
466,0.06464902909214959,0.08121003100845658,0.6053137059199415,0.39468629408005856
285,0.06466099577686489,0.0812310862275595,0.6052156939621036,0.3947843060378963
838,0.06468511317981344,0.08127352069400771,0.6050181627379435,0.39498183726205643
2443,0.06470932801796471,0.08131612689781667,0.6048198334803092,0.39518016651969085
1911,0.06471350518524481,0.08132347668789178,0.6047856208012693,0.39521437919873076
1441,0.06474044862429766,0.08137088429812124,0.604564943205487,0.39543505679451285
2406,0.06474394536748673,0.0813770369266721,0.6045363034732496,0.3954636965267503
2164,0.06476098019750424,0.08140701033010163,0.6043967813682414,0.3956032186317586
1437,0.06478671033305844,0.0814522837212284,0.6041860412158019,0.3958139587841982
2758,0.06482600672671676,0.08152142823717105,0.6038641879565201,0.39613581204348
46,0.06483329719210884,0.08153425636342208,0.6038044761145498,0.3961955238854501
272,0.06487349270387784,0.08160498389708629,0.6034752587165405,0.39652474128345944
710,0.0649489179587543,0.08173770346885877,0.6028574955618545,0.3971425044381454
2261,0.06495153016663323,0.08174230000617498,0.6028361005293469,0.3971638994706531
2071,0.06495212526366088,0.08174334716133248,0.6028312264454906,0.3971687735545094
237,0.06495279391891602,0.08174452375253254,0.6028257498901844,0.39717425010981555
1034,0.06499304274447107,0.08181534753097819,0.6024960958308379,0.39750390416916226
427,0.06501466377305615,0.0818533932745671,0.6023190109161345,0.39768098908386557
2096,0.06501599352195875,0.08185573319338868,0.6023081197381285,0.39769188026187163
2553,0.06502243745833672,0.08186707240542163,0.6022553413090468,0.3977446586909531
552,0.06502271005766981,0.08186755209119465,0.6022531086109374,0.39774689138906266
2827,0.06503224293325785,0.08188432686149343,0.6021750305281234,0.3978249694718765
286,0.06504879109184712,0.0819134463637417,0.6020394944577306,0.39796050554226947
2181,0.06505365900105256,0.0819220123637054,0.6019996243246776,0.3980003756753224
2691,0.06506993331015146,0.08195065015154078,0.6018663311916846,0.39813366880831536
416,0.06509516866509807,0.08199505689137858,0.6016596434912989,0.3983403565087012
2712,0.06515294307656526,0.08209672391801578,0.6011864478389068,0.3988135521610932
2690,0.0651851610641048,0.0821534194112586,0.6009225695709095,0.3990774304290905
998,0.06527567910786532,0.0823127109876092,0.6001811904087034,0.3998188095912966
2500,0.06530496499082085,0.08236424848085576,0.5999413272558112,0.4000586727441889
294,0.0653238344036159,0.08239745522429258,0.5997867791804425,0.40021322081955746
39,0.0653453450878541,0.08243531034035652,0.5996105980302932,0.4003894019697069
1959,0.06535041060521483,0.08244422481552492,0.5995691094070197,0.4004308905929803
1516,0.06535193569216725,0.08244690871952236,0.5995566183318694,0.4004433816681307
1486,0.06539983239577708,0.08253119967830046,0.5991643250771824,0.40083567492281746
922,0.065437689662996,0.08259782354278933,0.5988542588418976,0.4011457411581024
1612,0.06545126607212041,0.08262171642726462,0.5987430625941191,0.4012569374058809
818,0.06547281268484623,0.08265963611831854,0.5985665871752145,0.4014334128247854
2546,0.0655195341050504,0.08274186150606101,0.5981839199640265,0.4018160800359736
481,0.06552467594225231,0.08275091072996381,0.5981418062505769,0.4018581937494231
259,0.06554876928631488,0.0827933132676557,0.5979444720783635,0.4020555279216365
649,0.06556201949120602,0.08281663278724727,0.5978359475743735,0.4021640524256265
2350,0.06557523023753295,0.08283988294711313,0.5977277462518849,0.40227225374811515
2581,0.06558337784537928,0.08285422231430854,0.5976610140686853,0.4023389859313148
1049,0.06562181472419526,0.08292186966102585,0.5973462005814449,0.402653799418555
159,0.06564555010723164,0.08296364332875356,0.5971517982539188,0.40284820174608116
2460,0.06565076452043621,0.0829728205992283,0.5971090901138357,0.40289090988616444
482,0.06567870383096502,0.08302199349072414,0.596880255930374,0.40311974406962603
2505,0.06568640456573856,0.08303554676875423,0.5968171838172618,0.4031828161827383
1697,0.06579059523610559,0.08321892494476947,0.595963820347424,0.4040361796525761
1350,0.06581907922163892,0.08326905837448448,0.5957305250567427,0.4042694749432572
1714,0.06586341895861099,0.08334709959656117,0.5953673647885451,0.40463263521145487
951,0.06601745951707398,0.083618229651158,0.594105710697995,0.405894289302005
788,0.06608206174253355,0.0837319407354235,0.5935765925045599,0.40642340749544026
42,0.06610646376460959,0.08377489302299423,0.5933767301353425,0.4066232698646574
791,0.066130774190186,0.08381768436064399,0.593177617978275,0.4068223820217251
2524,0.06613581170485724,0.0838265514548172,0.5931363587082837,0.4068636412917162
2450,0.06613843277923447,0.08383116510629461,0.5931148910555912,0.4068851089444088
2852,0.0661494791927463,0.0838506091919126,0.5930244164888137,0.4069755835111864
1862,0.06615622894914236,0.08386249025642563,0.5929691332708595,0.4070308667291405
781,0.06623486563384565,0.08400090978546157,0.5923250672150548,0.40767493278494515
1203,0.06623864235734828,0.08400755780212432,0.592294134331511,0.40770586566848904
229,0.0662741689046692,0.08407009409947906,0.5920031576290256,0.40799684237097444
878,0.06632398026157421,0.08415777649726407,0.5915951825942547,0.4084048174057453
755,0.06633440736230099,0.08417613135633163,0.5915097804481201,0.40849021955188003
312,0.06636871233783172,0.08423651887000207,0.5912288089096083,0.4087711910903918
2741,0.06637427329693897,0.08424630795289807,0.5911832624192872,0.4088167375807127
132,0.06641807298104661,0.08432341003187452,0.5908245254011241,0.4091754745988759
2142,0.06643446712772803,0.08435226943489747,0.5906902507501617,0.40930974924983843
2016,0.06643871498273837,0.08435974715803703,0.5906554591101979,0.4093445408898021
1150,0.0664552780801119,0.08438890413075187,0.5905198006851569,0.40948019931484303
2091,0.06645704414960206,0.08439201305185545,0.5905053358661594,0.40949466413384056
1325,0.0664871094474232,0.08444493907024883,0.5902590889922315,0.40974091100776866
357,0.06657477086962957,0.08459925788059305,0.5895411067087752,0.4104588932912247
2204,0.06660080570629584,0.08464509017577126,0.5893278709317529,0.41067212906824707
278,0.06663761837406788,0.08470989652605762,0.5890263603858155,0.4109736396141844
1210,0.0667177328891188,0.08485093513527299,0.5883701903054487,0.41162980969455126
2485,0.06674979538536725,0.08490738077393725,0.5881075855736252,0.41189241442637475
746,0.06675580031953435,0.08491795243975903,0.5880584027491081,0.4119415972508919
2472,0.06682195628323362,0.08503442085833648,0.5875165588149631,0.4124834411850369
2292,0.06686672448607028,0.08511323696478083,0.5871498892391123,0.4128501107608877
1081,0.06690446813397101,0.08517968677422601,0.5868407535917127,0.4131592464082872
67,0.0669071116109866,0.08518434078763579,0.5868191024524072,0.4131808975475928
1504,0.06691718372350262,0.08520207342610157,0.5867366078024066,0.41326339219759356
1268,0.06699102785395503,0.0853320824146838,0.5861317946922879,0.41386820530771207
1255,0.06699703581519814,0.08534266005749674,0.5860825870748014,0.41391741292519857
923,0.06704444403493805,0.08542612773745999,0.5856942946993559,0.41430570530064403
271,0.06705547456427703,0.08544554840882752,0.5856039502303386,0.4143960497696613
1536,0.0670701363876517,0.08547136252552359,0.5854838640035671,0.41451613599643283
1476,0.06707034950963577,0.08547173775620888,0.5854821184488532,0.4145178815511468
1635,0.06709406852487303,0.08551349848341865,0.585287850180181,0.414712149819819
134,0.0671441937600047,0.08560175196251674,0.5848773043565701,0.41512269564342985
2644,0.06716753709676498,0.08564285201084874,0.5846861130456286,0.4153138869543714
2823,0.06716796192250314,0.08564359999346595,0.5846826335520741,0.415317366447926
2980,0.06718486458095992,0.08567336024777898,0.5845441939852747,0.41545580601472537
63,0.06720527106103545,0.08570928979455666,0.5843770567110532,0.4156229432889467
2892,0.0672848179416581,0.08584934916982034,0.5837255357848151,0.4162744642151849
492,0.06729144740694078,0.08586102189256159,0.5836712377994305,0.4163287622005695
2642,0.06736238745606397,0.08598592962254277,0.583090210282696,0.41690978971730386
28,0.06741191404031982,0.08607313487698198,0.5826845676503867,0.4173154323496133
1011,0.06743094451032229,0.08610664356694178,0.5825287004517522,0.4174712995482478
2866,0.06744677377535796,0.08613451572154501,0.582399052408523,0.41760094759147703
2871,0.06750922023854722,0.08624447244715759,0.5818875907745922,0.41811240922540793
314,0.06751776492217502,0.08625951819249769,0.5818176063811372,0.4181823936188628
176,0.06756159405167483,0.08633669438293112,0.5814586281933767,0.41854137180662343
2468,0.06758504310408704,0.08637798480720293,0.5812665710287532,0.41873342897124677
1777,0.06758549738450585,0.08637878473230838,0.5812628502895248,0.4187371497104752
1937,0.06758944272231229,0.08638573193125589,0.5812305363870579,0.418769463612942
2737,0.06762644464682172,0.08645088757092097,0.5809274757523697,0.4190725242476303
394,0.0676368112701119,0.08646914196875403,0.5808425689407498,0.41915743105925024
735,0.06769311606648326,0.08656828885722005,0.5803814100267056,0.4196185899732943
896,0.06770383273560886,0.08658715994935816,0.5802936361989925,0.4197063638010075
